"n","k","beta1","beta2","beta3","rep","LC"
1000,2000,10,10,1,19,1.0599362155302e-67
1000,2000,10,10,1,20,5.74390414884615e-67
1000,2000,10,10,1,21,3.58963666670651e-71
1000,2000,10,10,1,22,6.9359216686317e-61
1000,2000,10,10,1,23,7.46714384906198e-68
1000,2000,10,10,1,24,1.20663807259711e-72
1000,2000,10,10,1,25,5.41939019358556e-64
1000,2000,10,10,1,26,8.85813385968851e-70
1000,2000,10,10,1,27,5.00997294469808e-68
1000,2000,10,10,1,28,9.58160404057376e-71
1000,2000,10,10,1,29,3.57584992952738e-62
1000,2000,10,10,1,30,5.80072802857404e-72
10000,2000,10,10,1,1,0
10000,2000,10,10,1,2,0
10000,2000,10,10,1,3,0
10000,2000,10,10,1,4,0
10000,2000,10,10,1,5,0
10000,2000,10,10,1,6,0
10000,2000,10,10,1,7,0
10000,2000,10,10,1,8,0
10000,2000,10,10,1,9,0
10000,2000,10,10,1,10,0
10000,2000,10,10,1,11,0
10000,2000,10,10,1,12,0
10000,2000,10,10,1,13,0
10000,2000,10,10,1,14,0
10000,2000,10,10,1,15,0
10000,2000,10,10,1,16,0
10000,2000,10,10,1,17,0
10000,2000,10,10,1,18,0
10000,2000,10,10,1,19,0
10000,2000,10,10,1,20,0
10000,2000,10,10,1,21,0
10000,2000,10,10,1,22,0
10000,2000,10,10,1,23,0
10000,2000,10,10,1,24,0
10000,2000,10,10,1,25,0
10000,2000,10,10,1,26,0
10000,2000,10,10,1,27,0
10000,2000,10,10,1,28,0
10000,2000,10,10,1,29,0
10000,2000,10,10,1,30,0
100,5000,10,10,1,1,0.000813988930144625
100,5000,10,10,1,2,0.072050602519781
100,5000,10,10,1,3,0.000291802446294731
100,5000,10,10,1,4,1.52568105809757e-05
100,5000,10,10,1,5,2.27718075874246e-05
100,5000,10,10,1,6,0.00511129113481774
100,5000,10,10,1,7,0.00142596504962001
100,5000,10,10,1,8,0.000419418234730762
100,5000,10,10,1,9,3.53099622390587e-05
100,5000,10,10,1,10,0.0154740732180746
100,5000,10,10,1,11,1
100,5000,10,10,1,12,0.00513885032004329
100,5000,10,10,1,13,1.3265468412052e-05
100,5000,10,10,1,14,9.42218565815556e-06
100,5000,10,10,1,15,1.2292404749433e-05
100,5000,10,10,1,16,467196690365733
100,5000,10,10,1,17,0.00565120504252654
100,5000,10,10,1,18,4.61089632260937e-08
100,5000,10,10,1,19,1
100,5000,10,10,1,20,1.31127886669297e-08
100,5000,10,10,1,21,1
100,5000,10,10,1,22,0.182930541168466
100,5000,10,10,1,23,2.81898765586504
100,5000,10,10,1,24,1
100,5000,10,10,1,25,1.0623456417022e-05
100,5000,10,10,1,26,1
100,5000,10,10,1,27,1
100,5000,10,10,1,28,3.36826665992463e-05
100,5000,10,10,1,29,0.0190941410684243
100,5000,10,10,1,30,3.40165320468227e-06
1000,5000,10,10,1,1,3.7629901256346e-63
1000,5000,10,10,1,2,1.24256220036167e-71
1000,5000,10,10,1,3,1.48411318981745e-78
1000,5000,10,10,1,4,1.79361730986472e-55
1000,5000,10,10,1,5,1.27478472641467e-73
1000,5000,10,10,1,6,5.05928266287374e-83
1000,5000,10,10,1,7,1.38433008987315e-63
1000,5000,10,10,1,8,1.04484594487993e-67
1000,5000,10,10,1,9,6.95490731207986e-68
1000,5000,10,10,1,10,2.65118192367849e-68
1000,5000,10,10,1,11,3.10737522300514e-67
1000,5000,10,10,1,12,3.09194658120936e-71
1000,5000,10,10,1,13,4.0101641401578e-69
1000,5000,10,10,1,14,5.3177882426785e-68
1000,5000,10,10,1,15,7.0207067680768e-73
1000,5000,10,10,1,16,1.12157835513528e-58
1000,5000,10,10,1,17,9.22716423935506e-70
1000,5000,10,10,1,18,6.14576989306399e-66
1000,5000,10,10,1,19,6.03856876838101e-71
1000,5000,10,10,1,20,6.16793836521645e-71
1000,5000,10,10,1,21,6.45205998665657e-72
1000,5000,10,10,1,22,6.73708562960694e-66
1000,5000,10,10,1,23,8.33494517489248e-66
1000,5000,10,10,1,24,2.47367432991072e-78
1000,5000,10,10,1,25,8.00183487330617e-65
1000,5000,10,10,1,26,6.12843548172698e-57
1000,5000,10,10,1,27,5.3699130940032e-71
1000,5000,10,10,1,28,1.43157965498406e-70
1000,5000,10,10,1,29,8.81178723195251e-56
1000,5000,10,10,1,30,2.6597579102e-66
10000,5000,10,10,1,1,0
10000,5000,10,10,1,2,0
10000,5000,10,10,1,3,0
10000,5000,10,10,1,4,0
10000,5000,10,10,1,5,0
10000,5000,10,10,1,6,0
10000,5000,10,10,1,7,0
10000,5000,10,10,1,8,0
10000,5000,10,10,1,9,0
10000,5000,10,10,1,10,0
10000,5000,10,10,1,11,0
10000,5000,10,10,1,12,0
10000,5000,10,10,1,13,0
10000,5000,10,10,1,14,0
10000,5000,10,10,1,15,0
10000,5000,10,10,1,16,0
10000,5000,10,10,1,17,0
10000,5000,10,10,1,18,0
10000,5000,10,10,1,19,0
10000,5000,10,10,1,20,0
10000,5000,10,10,1,21,0
10000,5000,10,10,1,22,0
10000,5000,10,10,1,23,0
10000,5000,10,10,1,24,0
10000,5000,10,10,1,25,0
10000,5000,10,10,1,26,0
10000,5000,10,10,1,27,0
10000,5000,10,10,1,28,0
10000,5000,10,10,1,29,0
10000,5000,10,10,1,30,0
100,10,0.1,0.1,10,1,4.49736958347874e-06
100,10,0.1,0.1,10,2,2.16782728993006e-06
100,10,0.1,0.1,10,3,1.66968972316074e-08
100,10,0.1,0.1,10,4,7.18197044958314e-07
100,10,0.1,0.1,10,5,5.74537902585227e-07
100,10,0.1,0.1,10,6,1.80835043604063e-05
100,10,0.1,0.1,10,7,4.26978437033338e-05
100,10,0.1,0.1,10,8,4.88171853951079e-07
100,10,0.1,0.1,10,9,0.039298035128292
100,10,0.1,0.1,10,10,1.06246920529746e-06
100,10,0.1,0.1,10,11,0.000144881833217778
100,10,0.1,0.1,10,12,2.79563001313314e-05
100,10,0.1,0.1,10,13,1.81498835637663e-07
100,10,0.1,0.1,10,14,0.00083315377605114
100,10,0.1,0.1,10,15,1.70800041633876e-06
100,10,0.1,0.1,10,16,3.71033275571111e-05
100,10,0.1,0.1,10,17,0.000132381350572081
100,10,0.1,0.1,10,18,7.8172500418516e-08
100,10,0.1,0.1,10,19,0.00773496762974236
100,10,0.1,0.1,10,20,3.36698537705545e-06
100,10,0.1,0.1,10,21,0.000480682300684754
100,10,0.1,0.1,10,22,1.07585631035514e-05
100,10,0.1,0.1,10,23,0.000362874476305701
100,10,0.1,0.1,10,24,2.36830658935812e-08
100,10,0.1,0.1,10,25,1.57260232340078e-05
100,10,0.1,0.1,10,26,8.84212364571788e-05
100,10,0.1,0.1,10,27,8.21679459747447e-08
100,10,0.1,0.1,10,28,1.72316743447319e-08
100,10,0.1,0.1,10,29,2.82967471622081e-08
100,10,0.1,0.1,10,30,4.71597030410318e-05
1000,10,0.1,0.1,10,1,3.61953120519451e-64
1000,10,0.1,0.1,10,2,1.70622561877506e-75
1000,10,0.1,0.1,10,3,2.31558809237508e-64
1000,10,0.1,0.1,10,4,6.58536086685593e-66
1000,10,0.1,0.1,10,5,2.91715575271175e-80
1000,10,0.1,0.1,10,6,2.25576721002082e-67
1000,10,0.1,0.1,10,7,1.8647408278376e-70
1000,10,0.1,0.1,10,8,7.33057652146848e-64
1000,10,0.1,0.1,10,9,5.11281224969737e-73
1000,10,0.1,0.1,10,10,3.52375315126668e-64
1000,10,0.1,0.1,10,11,2.4022367244632e-63
1000,10,0.1,0.1,10,12,2.31233133441147e-73
1000,10,0.1,0.1,10,13,9.96447041312328e-69
1000,10,0.1,0.1,10,14,1.28485185964653e-67
1000,10,0.1,0.1,10,15,2.3619122614327e-51
1000,10,0.1,0.1,10,16,7.79079840249039e-63
1000,10,0.1,0.1,10,17,2.98775047611927e-74
1000,10,0.1,0.1,10,18,2.20510759490374e-74
1000,10,0.1,0.1,10,19,2.51866974900432e-70
1000,10,0.1,0.1,10,20,4.46453275728535e-74
1000,10,0.1,0.1,10,21,1.81378728445968e-74
1000,10,0.1,0.1,10,22,3.76021771037069e-73
1000,10,0.1,0.1,10,23,8.4870575070747e-67
1000,10,0.1,0.1,10,24,1.8665474981916e-66
1000,10,0.1,0.1,10,25,5.17300998700209e-63
1000,10,0.1,0.1,10,26,1.14329743256563e-62
1000,10,0.1,0.1,10,27,4.95621014899945e-79
1000,10,0.1,0.1,10,28,5.8810237592121e-66
1000,10,0.1,0.1,10,29,3.5649047157564e-63
1000,10,0.1,0.1,10,30,5.52230893720447e-71
10000,10,0.1,0.1,10,1,0
10000,10,0.1,0.1,10,2,0
10000,10,0.1,0.1,10,3,0
10000,10,0.1,0.1,10,4,0
10000,10,0.1,0.1,10,5,0
10000,10,0.1,0.1,10,6,0
10000,10,0.1,0.1,10,7,0
10000,10,0.1,0.1,10,8,0
10000,10,0.1,0.1,10,9,0
10000,10,0.1,0.1,10,10,0
10000,10,0.1,0.1,10,11,0
10000,10,0.1,0.1,10,12,0
10000,10,0.1,0.1,10,13,0
10000,10,0.1,0.1,10,14,0
10000,10,0.1,0.1,10,15,0
10000,10,0.1,0.1,10,16,0
10000,10,0.1,0.1,10,17,0
10000,10,0.1,0.1,10,18,0
10000,10,0.1,0.1,10,19,0
10000,10,0.1,0.1,10,20,0
10000,10,0.1,0.1,10,21,0
10000,10,0.1,0.1,10,22,0
10000,10,0.1,0.1,10,23,0
10000,10,0.1,0.1,10,24,0
10000,10,0.1,0.1,10,25,0
10000,10,0.1,0.1,10,26,0
10000,10,0.1,0.1,10,27,0
10000,10,0.1,0.1,10,28,0
10000,10,0.1,0.1,10,29,0
10000,10,0.1,0.1,10,30,0
100,50,0.1,0.1,10,1,0.00108345036554866
100,50,0.1,0.1,10,2,1.05434986463136e-06
100,50,0.1,0.1,10,3,9.01328525408166e-09
100,50,0.1,0.1,10,4,0.000157541772611721
100,50,0.1,0.1,10,5,8.82234034902572e+126
100,50,0.1,0.1,10,6,4.12099051315004e-06
100,50,0.1,0.1,10,7,3.05055797256586e-05
100,50,0.1,0.1,10,8,0.000256462202859777
100,50,0.1,0.1,10,9,0.000414788137169442
100,50,0.1,0.1,10,10,6.06608268304967e-07
100,50,0.1,0.1,10,11,4.51156115968776e-05
100,50,0.1,0.1,10,12,3.90104463378616e-05
100,50,0.1,0.1,10,13,9.66356243930275e-13
100,50,0.1,0.1,10,14,3.24390694187592e-05
100,50,0.1,0.1,10,15,4.08823180739493e-06
100,50,0.1,0.1,10,16,4.84173591154868e-05
100,50,0.1,0.1,10,17,1.16531991463642e-06
100,50,0.1,0.1,10,18,5.51391635179525e-07
100,50,0.1,0.1,10,19,0.00234535274614569
100,50,0.1,0.1,10,20,0.00323064424745241
100,50,0.1,0.1,10,21,1
100,50,0.1,0.1,10,22,1.02227116707696e-07
100,50,0.1,0.1,10,23,1.88073269721487e-06
100,50,0.1,0.1,10,24,1.21964674261273e-08
100,50,0.1,0.1,10,25,1.8608018389038e-05
100,50,0.1,0.1,10,26,0.0819313829423223
100,50,0.1,0.1,10,27,4.03465419107266e-08
100,50,0.1,0.1,10,28,0.000942555697273821
100,50,0.1,0.1,10,29,9.89667004253775e-06
100,50,0.1,0.1,10,30,5.81435261070175e-08
1000,50,0.1,0.1,10,1,1.17050914426553e-64
1000,50,0.1,0.1,10,2,2.4008300432334e-62
1000,50,0.1,0.1,10,3,3.27305348799147e-69
1000,50,0.1,0.1,10,4,1.59873813951946e-74
1000,50,0.1,0.1,10,5,1.90352195262967e-71
1000,50,0.1,0.1,10,6,3.71467765422715e-80
1000,50,0.1,0.1,10,7,3.08224211997925e-71
1000,50,0.1,0.1,10,8,6.06209274047621e-72
1000,50,0.1,0.1,10,9,1.37235167172608e-72
1000,50,0.1,0.1,10,10,1.95218227187476e-63
1000,50,0.1,0.1,10,11,2.28236397913663e-77
1000,50,0.1,0.1,10,12,1.04366909720524e-72
1000,50,0.1,0.1,10,13,8.58453495544444e-62
1000,50,0.1,0.1,10,14,3.03101463864615e-69
1000,50,0.1,0.1,10,15,4.79544345123906e-69
1000,50,0.1,0.1,10,16,7.41794700899078e-63
1000,50,0.1,0.1,10,17,4.46087423042517e-76
1000,50,0.1,0.1,10,18,2.62714965919458e-60
1000,50,0.1,0.1,10,19,1.23485273953115e-65
1000,50,0.1,0.1,10,20,1.73003849655013e-66
1000,50,0.1,0.1,10,21,4.13110135362898e-68
1000,50,0.1,0.1,10,22,5.81204806557692e-72
1000,50,0.1,0.1,10,23,1.41788170895345e-67
1000,50,0.1,0.1,10,24,5.42589620542106e-67
1000,50,0.1,0.1,10,25,2.80848457763174e-72
1000,50,0.1,0.1,10,26,4.39902721687903e-66
1000,50,0.1,0.1,10,27,1.81662761852863e-77
1000,50,0.1,0.1,10,28,2.06762531990039e-67
1000,50,0.1,0.1,10,29,2.06894497259623e-62
1000,50,0.1,0.1,10,30,7.11655548819762e-63
10000,50,0.1,0.1,10,1,0
10000,50,0.1,0.1,10,2,0
10000,50,0.1,0.1,10,3,0
10000,50,0.1,0.1,10,4,0
10000,50,0.1,0.1,10,5,0
10000,50,0.1,0.1,10,6,0
10000,50,0.1,0.1,10,7,0
10000,50,0.1,0.1,10,8,0
10000,50,0.1,0.1,10,9,0
10000,50,0.1,0.1,10,10,0
10000,50,0.1,0.1,10,11,0
10000,50,0.1,0.1,10,12,0
10000,50,0.1,0.1,10,13,0
10000,50,0.1,0.1,10,14,0
10000,50,0.1,0.1,10,15,0
10000,50,0.1,0.1,10,16,0
10000,50,0.1,0.1,10,17,0
10000,50,0.1,0.1,10,18,0
10000,50,0.1,0.1,10,19,0
10000,50,0.1,0.1,10,20,0
10000,50,0.1,0.1,10,21,0
10000,50,0.1,0.1,10,22,0
10000,50,0.1,0.1,10,23,0
10000,50,0.1,0.1,10,24,0
10000,50,0.1,0.1,10,25,0
10000,50,0.1,0.1,10,26,0
10000,50,0.1,0.1,10,27,0
10000,50,0.1,0.1,10,28,0
10000,50,0.1,0.1,10,29,0
10000,50,0.1,0.1,10,30,0
100,100,0.1,0.1,10,1,1
100,100,0.1,0.1,10,2,0.000187032659794154
100,100,0.1,0.1,10,3,6.67637643562952e-07
100,100,0.1,0.1,10,4,0.000145888769483995
100,100,0.1,0.1,10,5,5.68348442568578e-06
100,100,0.1,0.1,10,6,1.41991237344339e-06
100,100,0.1,0.1,10,7,1.90662390209965e-05
100,100,0.1,0.1,10,8,6.1607152168004e-05
100,100,0.1,0.1,10,9,0.000297952172085117
100,100,0.1,0.1,10,10,0.000666036202064477
100,100,0.1,0.1,10,11,0.000159465734780214
100,100,0.1,0.1,10,12,4.77364839387758e-05
100,100,0.1,0.1,10,13,8.10848133721995e-07
100,100,0.1,0.1,10,14,0.0445650422015631
100,100,0.1,0.1,10,15,1.12173261811793e-05
100,100,0.1,0.1,10,16,0.000290806679511274
100,100,0.1,0.1,10,17,1.79515309498112e-07
100,100,0.1,0.1,10,18,0.00866381891837642
100,100,0.1,0.1,10,19,3.87675826497079
100,100,0.1,0.1,10,20,6.49174852788694e-05
100,100,0.1,0.1,10,21,2.28682405445807e-10
100,100,0.1,0.1,10,22,0.00150987497603242
100,100,0.1,0.1,10,23,0.0028106784638555
100,100,0.1,0.1,10,24,0.000320213768087225
100,100,0.1,0.1,10,25,4.1329501598502e-07
100,100,0.1,0.1,10,26,1
100,100,0.1,0.1,10,27,0.0995898601400316
100,100,0.1,0.1,10,28,9.77614342857061e-06
100,100,0.1,0.1,10,29,0.00129982728960196
100,100,0.1,0.1,10,30,0.000132411418659765
1000,100,0.1,0.1,10,1,4.42381995298248e-68
1000,100,0.1,0.1,10,2,2.58684141551348e-72
1000,100,0.1,0.1,10,3,6.62447681920377e-70
1000,100,0.1,0.1,10,4,2.95654912723929e-69
1000,100,0.1,0.1,10,5,1.45285776160607e-69
1000,100,0.1,0.1,10,6,2.36339614328018e-62
1000,100,0.1,0.1,10,7,3.65659672329002e-65
1000,100,0.1,0.1,10,8,2.93791204075739e-59
1000,100,0.1,0.1,10,9,7.89068927193386e-68
1000,100,0.1,0.1,10,10,7.55151268857376e-69
1000,100,0.1,0.1,10,11,2.20188807036383e-67
1000,100,0.1,0.1,10,12,5.7300575269616e-75
1000,100,0.1,0.1,10,13,1.18582446585309e-62
1000,100,0.1,0.1,10,14,6.38424022350265e-68
1000,100,0.1,0.1,10,15,7.16567840648461e-65
1000,100,0.1,0.1,10,16,8.41496771766898e-63
1000,100,0.1,0.1,10,17,1.43286995059027e-70
1000,100,0.1,0.1,10,18,9.87149841079815e-69
1000,100,0.1,0.1,10,19,5.19443097501692e-75
1000,100,0.1,0.1,10,20,4.75781223184695e-78
1000,100,0.1,0.1,10,21,2.12088908742967e-60
1000,100,0.1,0.1,10,22,4.60973103426867e-75
1000,100,0.1,0.1,10,23,7.6576408685652e-67
1000,100,0.1,0.1,10,24,2.33830590172182e-73
1000,100,0.1,0.1,10,25,9.38712882672808e-67
1000,100,0.1,0.1,10,26,8.65606236756359e-78
1000,100,0.1,0.1,10,27,1.27902759823788e-68
1000,100,0.1,0.1,10,28,1.04200994755735e-66
1000,100,0.1,0.1,10,29,3.73124596724198e-69
1000,100,0.1,0.1,10,30,1.42594641311412e-72
10000,100,0.1,0.1,10,1,0
10000,100,0.1,0.1,10,2,0
10000,100,0.1,0.1,10,3,0
10000,100,0.1,0.1,10,4,0
10000,100,0.1,0.1,10,5,0
10000,100,0.1,0.1,10,6,0
10000,100,0.1,0.1,10,7,0
10000,100,0.1,0.1,10,8,0
10000,100,0.1,0.1,10,9,0
10000,100,0.1,0.1,10,10,0
10000,100,0.1,0.1,10,11,0
10000,100,0.1,0.1,10,12,0
10000,100,0.1,0.1,10,13,0
10000,100,0.1,0.1,10,14,0
10000,100,0.1,0.1,10,15,0
10000,100,0.1,0.1,10,16,0
10000,100,0.1,0.1,10,17,0
10000,100,0.1,0.1,10,18,0
10000,100,0.1,0.1,10,19,0
10000,100,0.1,0.1,10,20,0
10000,100,0.1,0.1,10,21,0
10000,100,0.1,0.1,10,22,0
10000,100,0.1,0.1,10,23,0
10000,100,0.1,0.1,10,24,0
10000,100,0.1,0.1,10,25,0
10000,100,0.1,0.1,10,26,0
10000,100,0.1,0.1,10,27,0
10000,100,0.1,0.1,10,28,0
10000,100,0.1,0.1,10,29,0
10000,100,0.1,0.1,10,30,0
100,500,0.1,0.1,10,1,3.51218666245169
100,500,0.1,0.1,10,2,0.00883029289135252
100,500,0.1,0.1,10,3,0.00436716434139488
100,500,0.1,0.1,10,4,1.34062265845799e-06
100,500,0.1,0.1,10,5,4.30452503998782e-06
100,500,0.1,0.1,10,6,6.79260222368217e-05
100,500,0.1,0.1,10,7,7.48239120147284
100,500,0.1,0.1,10,8,1.20583658049506e-08
100,500,0.1,0.1,10,9,9.35050684856921e-06
100,500,0.1,0.1,10,10,6.97962766027957e-06
100,500,0.1,0.1,10,11,1.812554396794e-05
100,500,0.1,0.1,10,12,4.2704433885928e-05
100,500,0.1,0.1,10,13,9.73528708167914e-07
100,500,0.1,0.1,10,14,6.52895254950225e-07
100,500,0.1,0.1,10,15,2.06512277579946e-06
100,500,0.1,0.1,10,16,2.17339637256935e-05
100,500,0.1,0.1,10,17,4.80309369675798e-09
100,500,0.1,0.1,10,18,3.48531607792509e-05
100,500,0.1,0.1,10,19,0.000804062294978824
100,500,0.1,0.1,10,20,0.00064417258692711
100,500,0.1,0.1,10,21,0.00376068823067793
100,500,0.1,0.1,10,22,2.34822002385913e-05
100,500,0.1,0.1,10,23,0.00430187255177084
100,500,0.1,0.1,10,24,1.45862858406347e-08
100,500,0.1,0.1,10,25,0.00011660451756036
100,500,0.1,0.1,10,26,0.00162130332772647
100,500,0.1,0.1,10,27,4.58659375684002e-05
100,500,0.1,0.1,10,28,0.000405949522019312
100,500,0.1,0.1,10,29,9.06225273323831e-05
100,500,0.1,0.1,10,30,4.88072293102063e-06
1000,500,0.1,0.1,10,1,9.22520662955798e-59
1000,500,0.1,0.1,10,2,7.8387480818081e-70
1000,500,0.1,0.1,10,3,5.02039579233216e-68
1000,500,0.1,0.1,10,4,6.88439688681034e-74
1000,500,0.1,0.1,10,5,1.23754153973952e-74
1000,500,0.1,0.1,10,6,1.175582903429e-58
1000,500,0.1,0.1,10,7,1.55080260877804e-66
1000,500,0.1,0.1,10,8,8.45490108032251e-69
1000,500,0.1,0.1,10,9,2.84620030891691e-75
1000,500,0.1,0.1,10,10,2.69353299015843e-67
1000,500,0.1,0.1,10,11,5.07681695773751e-65
1000,500,0.1,0.1,10,12,6.46822636933338e-68
1000,500,0.1,0.1,10,13,4.17420416627565e-67
1000,500,0.1,0.1,10,14,2.09506947009005e-61
1000,500,0.1,0.1,10,15,3.99501724749836e-65
1000,500,0.1,0.1,10,16,1.53267194345583e-61
1000,500,0.1,0.1,10,17,1.25326621909151e-67
1000,500,0.1,0.1,10,18,3.7381970156026e-68
1000,500,0.1,0.1,10,19,9.08788631367751e-58
1000,500,0.1,0.1,10,20,8.0618335719509e-71
1000,500,0.1,0.1,10,21,1.02501873686789e-64
1000,500,0.1,0.1,10,22,5.89941910978298e-65
1000,500,0.1,0.1,10,23,2.7927294341813e-61
1000,500,0.1,0.1,10,24,5.5971901111333e-68
1000,500,0.1,0.1,10,25,5.36524341728298e-71
1000,500,0.1,0.1,10,26,1.56536905211399e-53
1000,500,0.1,0.1,10,27,1.44987663609881e-68
1000,500,0.1,0.1,10,28,2.23753477139338e-58
1000,500,0.1,0.1,10,29,9.4461137367771e-65
1000,500,0.1,0.1,10,30,1.52321201969582e-66
10000,500,0.1,0.1,10,1,0
10000,500,0.1,0.1,10,2,0
10000,500,0.1,0.1,10,3,0
10000,500,0.1,0.1,10,4,0
10000,500,0.1,0.1,10,5,0
10000,500,0.1,0.1,10,6,0
10000,500,0.1,0.1,10,7,0
10000,500,0.1,0.1,10,8,0
10000,500,0.1,0.1,10,9,0
10000,500,0.1,0.1,10,10,0
10000,500,0.1,0.1,10,11,0
10000,500,0.1,0.1,10,12,0
10000,500,0.1,0.1,10,13,0
10000,500,0.1,0.1,10,14,0
10000,500,0.1,0.1,10,15,0
10000,500,0.1,0.1,10,16,0
10000,500,0.1,0.1,10,17,0
10000,500,0.1,0.1,10,18,0
10000,500,0.1,0.1,10,19,0
10000,500,0.1,0.1,10,20,0
10000,500,0.1,0.1,10,21,0
10000,500,0.1,0.1,10,22,0
10000,500,0.1,0.1,10,23,0
10000,500,0.1,0.1,10,24,0
10000,500,0.1,0.1,10,25,0
10000,500,0.1,0.1,10,26,0
10000,500,0.1,0.1,10,27,0
10000,500,0.1,0.1,10,28,0
10000,500,0.1,0.1,10,29,0
10000,500,0.1,0.1,10,30,0
100,2000,0.1,0.1,10,1,1
100,2000,0.1,0.1,10,2,8.36673006972456e-05
100,2000,0.1,0.1,10,3,8.70386676905148e-08
100,2000,0.1,0.1,10,4,7.64831942662425e-06
100,2000,0.1,0.1,10,5,1.39544231827973e-05
100,2000,0.1,0.1,10,6,0.010626053996613
100,2000,0.1,0.1,10,7,8.85466354733818e-05
100,2000,0.1,0.1,10,8,0.000619880989206856
100,2000,0.1,0.1,10,9,1
100,2000,0.1,0.1,10,10,0.000739707250400668
100,2000,0.1,0.1,10,11,4.25100620811888e-07
100,2000,0.1,0.1,10,12,0.000824233510179723
100,2000,0.1,0.1,10,13,1
100,2000,0.1,0.1,10,14,3.58434334520552e-05
100,2000,0.1,0.1,10,15,0.00363456098476044
100,2000,0.1,0.1,10,16,0.0793598588171558
100,2000,0.1,0.1,10,17,1.58802628037040e-09
100,2000,0.1,0.1,10,18,1.92311518762759e-05
100,2000,0.1,0.1,10,19,0.0122504098155106
100,2000,0.1,0.1,10,20,2.7388662665817e-09
100,2000,0.1,0.1,10,21,1
100,2000,0.1,0.1,10,22,0.00176084576902821
100,2000,0.1,0.1,10,23,0.000910504717292302
100,2000,0.1,0.1,10,24,2.24876530548933e-08
100,2000,0.1,0.1,10,25,6.78678719297348e-05
100,2000,0.1,0.1,10,26,0.00292520958840895
100,2000,0.1,0.1,10,27,0.00428701073821406
100,2000,0.1,0.1,10,28,0.000763146872279228
100,2000,0.1,0.1,10,29,0.0543822104556001
100,2000,0.1,0.1,10,30,4.72916318711098e-08
1000,2000,0.1,0.1,10,1,1.93802583780727e-68
1000,2000,0.1,0.1,10,2,4.11292676549428e-75
1000,2000,0.1,0.1,10,3,1.01918831997486e-57
1000,2000,0.1,0.1,10,4,1.57479152767585e-65
1000,2000,0.1,0.1,10,5,4.91539705282613e-79
1000,2000,0.1,0.1,10,6,1.38764016266294e-66
1000,2000,0.1,0.1,10,7,5.03963467600047e-71
1000,2000,0.1,0.1,10,8,1.03324512525907e-62
1000,2000,0.1,0.1,10,9,1.56712265045756e-74
1000,2000,0.1,0.1,10,10,6.80318129520917e-63
1000,2000,0.1,0.1,10,11,1.48982980918243e-71
1000,2000,0.1,0.1,10,12,1.50107428335741e-72
1000,2000,0.1,0.1,10,13,3.40356251517421e-66
1000,2000,0.1,0.1,10,14,4.21970914140538e-66
1000,2000,0.1,0.1,10,15,2.2143742735151e-53
1000,2000,0.1,0.1,10,16,6.14463094601702e-65
1000,2000,0.1,0.1,10,17,7.51704900799522e-65
1000,2000,0.1,0.1,10,18,3.51182634440786e-65
1000,2000,0.1,0.1,10,19,4.90936049040532e-61
1000,2000,0.1,0.1,10,20,1.38751310829914e-59
1000,2000,0.1,0.1,10,21,2.65445957949694e-64
1000,2000,0.1,0.1,10,22,1.1204205281803e-62
1000,2000,0.1,0.1,10,23,1.34156682895266e-64
1000,2000,0.1,0.1,10,24,3.22177561294071e-68
1000,2000,0.1,0.1,10,25,4.85516195641165e-63
1000,2000,0.1,0.1,10,26,2.0077348339345e-65
1000,2000,0.1,0.1,10,27,1.856262679206e-75
1000,2000,0.1,0.1,10,28,8.36663365885195e-66
1000,2000,0.1,0.1,10,29,9.96376706050941e-58
1000,2000,0.1,0.1,10,30,2.77755774207475e-72
10000,2000,0.1,0.1,10,1,0
10000,2000,0.1,0.1,10,2,0
10000,2000,0.1,0.1,10,3,0
10000,2000,0.1,0.1,10,4,0
10000,2000,0.1,0.1,10,5,0
10000,2000,0.1,0.1,10,6,0
10000,2000,0.1,0.1,10,7,0
10000,2000,0.1,0.1,10,8,0
10000,2000,0.1,0.1,10,9,0
10000,2000,0.1,0.1,10,10,0
10000,2000,0.1,0.1,10,11,0
10000,2000,0.1,0.1,10,12,0
10000,2000,0.1,0.1,10,13,0
10000,2000,0.1,0.1,10,14,0
10000,2000,0.1,0.1,10,15,0
10000,2000,0.1,0.1,10,16,0
10000,2000,0.1,0.1,10,17,0
10000,2000,0.1,0.1,10,18,0
10000,2000,0.1,0.1,10,19,0
10000,2000,0.1,0.1,10,20,0
10000,2000,0.1,0.1,10,21,0
10000,2000,0.1,0.1,10,22,0
10000,2000,0.1,0.1,10,23,0
10000,2000,0.1,0.1,10,24,0
10000,2000,0.1,0.1,10,25,0
10000,2000,0.1,0.1,10,26,0
10000,2000,0.1,0.1,10,27,0
10000,2000,0.1,0.1,10,28,0
10000,2000,0.1,0.1,10,29,0
10000,2000,0.1,0.1,10,30,0
100,5000,0.1,0.1,10,1,1
100,5000,0.1,0.1,10,2,0.00759109831652638
100,5000,0.1,0.1,10,3,0.000245726754291322
100,5000,0.1,0.1,10,4,6.41500482714553e-05
100,5000,0.1,0.1,10,5,2.24224820103237e-10
100,5000,0.1,0.1,10,6,1.33209220287874
100,5000,0.1,0.1,10,7,0.71245450105396
100,5000,0.1,0.1,10,8,0.00138954863923818
100,5000,0.1,0.1,10,9,8.78961814838399e-05
100,5000,0.1,0.1,10,10,0.0237619187173456
100,5000,0.1,0.1,10,11,0.360126699054501
100,5000,0.1,0.1,10,12,0.000119373419402872
